Iteration,Accuracy,Weight Decay
0,0.731938216243149,0.002036760128061625
1,0.7737917289486796,0.0019890221133939774
2,0.8266068759342302,0.00194128409872633
3,0.8330842052815147,0.0018935460840586824
4,0.8425510712506228,0.0018458080693910348
5,0.8490284005979073,0.0017980700547233872
6,0.8475336322869955,0.0017503320400557398
7,0.8560039860488291,0.0017025940253880924
8,0.8545092177379173,0.0016548560107204448
9,0.8500249128051819,0.0016071179960527975
10,0.85401096163428,0.0015593799813851499
11,0.8490284005979073,0.0015116419667175023
12,0.8505231689088192,0.0014639039520498549
13,0.8535127055306427,0.0014161659373822073
14,0.8565022421524664,0.00136842792271456
15,0.8599900348779272,0.0013206899080469123
16,0.8589935226706528,0.001272951893379265
17,0.8560039860488291,0.0012252138787116173
18,0.866965620328849,0.00117747586404397
19,0.85401096163428,0.0011297378493763223
