Iteration,Accuracy,Weight Decay
0,0.52,0.09458268112233531
1,0.52,0.09284292783963441
2,0.48,0.09113517556862775
3,0.48,0.08945883568289363
4,0.48,0.08781333038320127
5,0.48,0.08619809249835561
6,0.48,0.08461256528970518
7,0.48,0.08305620225924604
8,0.48,0.08152846696125532
9,0.48,0.08002883281738962
10,0.48,0.07855678293518453
11,0.48,0.0771118099298926
12,0.48,0.07569341574959845
13,0.48,0.07430111150355069
14,0.48,0.0729344172936516
15,0.48,0.07159286204904623
16,0.48,0.07027598336375415
17,0.48,0.06898332733728786
18,0.48,0.06771444841820279
19,0.48,0.066468909250525
20,0.48,0.06524628052300373
21,0.48,0.06404614082113697
22,0.52,0.06286807648191849
23,0.52,0.06171168145125699
24,0.52,0.0605765571440178
25,0.52,0.05946231230663882
26,0.52,0.058368562882273746
27,0.52,0.057294931878415584
28,0.52,0.056241049236955346
29,0.52,0.05520655170663074
30,0.52,0.05419108271782104
31,0.52,0.05319429225964506
32,0.52,0.052215836759319706
33,0.52,0.051255378963737636
34,0.52,0.050312587823223176
35,0.52,0.04938713837742649
36,0.52,0.048478711643316484
37,0.52,0.04758699450523407
38,0.52,0.04671167960696778
39,0.52,0.04585246524581447
40,0.52,0.04500905526858877
41,0.52,0.04418115896954526
42,0.52,0.04336849099017831
43,0.52,0.04257077122086497
44,0.52,0.04178772470431704
45,0.52,0.04101908154080907
46,0.52,0.0402645767951496
47,0.52,0.039523950405363516
48,0.52,0.038796947093054146
49,0.52,0.03808331627541416
50,0.52,0.03738281197885492
51,0.52,0.03669519275422453
52,0.52,0.03602022159358539
53,0.52,0.035357665848522506
54,0.52,0.034707297149954484
55,0.52,0.03406889132941944
56,0.52,0.0334422283418089
57,0.52,0.03282709218952281
58,0.52,0.03222327084801973
59,0.52,0.03163055619273635
60,0.52,0.031048743927351397
61,0.52,0.030477633513368924
62,0.52,0.029917028100996904
63,0.52,0.029366734461297218
64,0.52,0.02882656291958373
65,0.52,0.028296327290045338
66,0.52,0.027775844811571707
67,0.52,0.02726493608475923
68,0.52,0.026763425010075934
69,0.52,0.026271138727163575
70,0.52,0.025787907555256354
71,0.52,0.02531356493469545
72,0.52,0.024847947369519462
73,0.52,0.024390894371110725
74,0.52,0.02394224840287828
75,0.52,0.02350185482595829
76,0.52,0.023069561845913286
77,0.52,0.02264522046041178
78,0.52,0.022228684407870302
79,0.52,0.021819810117040095
80,0.52,0.021418456657521106
81,0.52,0.021024485691186236
82,0.52,0.02063776142449909
83,0.52,0.02025815056170878
84,0.52,0.01988552225890569
85,0.52,0.019519748078922296
86,0.52,0.019160701947063593
87,0.52,0.018808260107651773
88,0.52,0.018462301081370244
89,0.52,0.018122705623392247
90,0.52,0.017789356682279673
91,0.52,0.017462139359637883
92,0.52,0.01714094087051262
93,0.52,0.016825650504515434
94,0.52,0.0165161595876641
95,0.52,0.016212361444924994
96,0.52,0.015914151363444432
97,0.52,0.015621426556456345
98,0.52,0.015334086127853839
99,0.52,0.015052031037412423
100,0.52,0.014775164066652908
101,0.52,0.014503389785332247
102,0.52,0.014236614518550728
103,0.52,0.013974746314464187
104,0.52,0.013717694912590152
105,0.52,0.013465371712696926
106,0.52,0.013217689744264967
107,0.52,0.012974563636509954
108,0.52,0.01273590958895727
109,0.52,0.01250164534255775
110,0.52,0.012271690151334683
111,0.52,0.012045964754552385
112,0.52,0.011824391349396682
113,0.52,0.01160689356415791
114,0.52,0.011393396431907182
115,0.52,0.011183826364656863
116,0.52,0.010978111127996334
117,0.52,0.010776179816194296
118,0.52,0.010577962827759066
119,0.52,0.010383391841448378
120,0.52,0.01019239979272051
121,0.52,0.010004920850618517
122,0.52,0.009820890395079699
123,0.52,0.009640244994662404
124,0.52,0.009462922384682548
125,0.52,0.009288861445752286
126,0.52,0.00911800218271343
127,0.52,0.008950285703958382
128,0.52,0.008785654201131428
129,0.52,0.008624050929203415
130,0.52,0.008465420186912919
131,0.52,0.008309707297567193
132,0.52,0.008156858590196261
133,0.52,0.008006821381053646
134,0.52,0.007859543955457404
135,0.52,0.007714975549965146
136,0.52,0.007573066334876937
137,0.52,0.007433767397060058
138,0.52,0.0072970307230896675
139,0.52,0.007162809182699577
140,0.7857471264367816,0.00703105651253744
141,0.6804597701149425,0.006901727300218739
