Iteration,Accuracy,Weight Decay
0,0.5406896551724137,0.00013151007020786144
1,0.48,8.377205554021394e-05
2,0.48,3.6034040872566454e-05
3,0.48,-1.1703973795081036e-05
4,0.48,-5.944198846272857e-05
5,0.48,-0.00010718000313037606
6,0.48,-0.00015491801779802356
7,0.48,-0.0002026560324656711
8,0.6942528735632184,-0.0002503940471333186
9,0.7954022988505747,-0.0002981320618009661
10,0.7457471264367816,-0.00034587007646861363
11,0.7935632183908046,-0.0003936080911362611
12,0.7705747126436782,-0.0004413461058039086
13,0.8096551724137931,-0.0004890841204715561
14,0.8110344827586207,-0.0005368221351392036
15,0.8110344827586207,-0.0005845601498068511
16,0.8087356321839081,-0.0006322981644744986
17,0.8064367816091954,-0.0006800361791421462
18,0.8491954022988506,-0.0007277741938097937
19,0.856551724137931,-0.0007755122084774412
