Iteration,Accuracy,Weight Decay
0,0.6073563218390805,5.95501370565999e-05
1,0.6942528735632184,5.95501370565999e-05
2,0.6841379310344827,5.95501370565999e-05
3,0.48,5.95501370565999e-05
4,0.48,5.95501370565999e-05
5,0.48,5.95501370565999e-05
6,0.48,5.95501370565999e-05
7,0.48,5.95501370565999e-05
8,0.48,5.95501370565999e-05
9,0.48,5.95501370565999e-05
10,0.48,5.95501370565999e-05
11,0.48,5.95501370565999e-05
12,0.48,5.95501370565999e-05
13,0.48,5.95501370565999e-05
14,0.48,5.95501370565999e-05
15,0.52,5.95501370565999e-05
16,0.52,5.95501370565999e-05
17,0.52,5.95501370565999e-05
18,0.52,5.95501370565999e-05
19,0.52,5.95501370565999e-05
